,size,FunCalls,TExeStmt,TNoItr,ExeCond,mem,time,Cluster
58,0.0008714118910108221,0.0011716332124856316,0.00018341489738239736,0.0014685831477408498,0.01262825572217837,0.022917810302250322,0.014032029632857608,0
59,0.0008714118910108221,0.0011937394995136623,0.0001841039090179422,0.0014685831477408498,0.01262825572217837,0.023147537757229854,0.014860006536659774,0
60,0.0008714118910108221,0.001215845786541693,0.00018479292065348707,0.0014685831477408498,0.01262825572217837,0.02375008974253136,0.011090532737770997,0
61,0.0008714118910108221,0.0012379520735697237,0.00018548193228903886,0.0014685831477408498,0.01262825572217837,0.023904642182225103,0.011678832116788322,0
62,0.0008714118910108221,0.0012600583605977544,0.00018617094392458372,0.0014685831477408498,0.01262825572217837,0.023904642182225103,0.012681119947706723,0
63,0.0008714118910108221,0.0012821646476257852,0.00018685995556012858,0.0014685831477408498,0.01262825572217837,0.02301527580597235,0.012136398300468462,0
64,0.0008714118910108221,0.0013042709346538159,0.00018754896719567343,0.0014685831477408498,0.01262825572217837,0.02344526322095562,0.01215818716635799,0
65,0.0008714118910108221,0.0013263772216818466,0.0001882379788312183,0.0014685831477408498,0.01262825572217837,0.023898060096374244,0.010262555833968845,0
66,0.0008714118910108221,0.0013484835087098773,0.00018892699046677008,0.0014685831477408498,0.01262825572217837,0.02300597228031576,0.013530885717398404,0
67,0.0008714118910108221,0.001370589795737908,0.00018961600210231494,0.0014685831477408498,0.01262825572217837,0.023439465923500023,0.012441442422921896,0
68,0.0008714118910108221,0.0013926960827659388,0.0001903050137378598,0.0014685831477408498,0.01262825572217837,0.023894769053448815,0.013988451901078551,0
69,0.0008714118910108221,0.0014148023697939695,0.00019099402537340465,0.0014685831477408498,0.01262825572217837,0.023894769053448815,0.013792352108072774,0
70,0.0008714118910108221,0.0014369086568220002,0.0001916830370089495,0.0014685831477408498,0.01262825572217837,0.023894769053448815,0.013334785924392634,0
71,0.0008714118910108221,0.001459014943850031,0.0001923720486445013,0.0014685831477408498,0.01262825572217837,0.023894769053448815,0.011896720775683628,0
72,0.0008714118910108221,0.0014811212308780616,0.00019306106028004616,0.0014685831477408498,0.01262825572217837,0.023894769053448815,0.011918509641573163,0
73,2.9778463901448958e-05,0.0016579715271023074,0.000578907576185915,0.0016731650264445687,0.0,0.023894769053448815,0.01658132694193267,0
74,0.0008714118910108221,0.001525333804934123,0.00019443908355113587,0.0014685831477408498,0.01262825572217837,0.023894769053448815,0.01575335003813052,0
75,0.0008714118910108221,0.0015474400919621538,0.00019512809518668073,0.0014685831477408498,0.01262825572217837,0.023894769053448815,0.014947162000217888,0
76,0.0008714118910108221,0.0015695463789901845,0.00019581710682223252,0.0014685831477408498,0.01262825572217837,0.023894769053448815,0.015775138904020054,0
77,0.00014575774435972386,0.0017463966752144303,0.0005816636227280944,0.0016731650264445687,0.0,0.023894769053448815,0.011112321603660526,0
78,0.00014575774435972386,0.001768502962242461,0.0005823526343636462,0.0016731650264445687,0.0,0.023894769053448815,0.011744198714456915,0
79,0.00014575774435972386,0.0017906092492704917,0.0005830416459991911,0.0016731650264445687,0.0,0.023894769053448815,0.012942586338381086,0
80,0.00014575774435972386,0.0018127155362985224,0.0005837306576347359,0.0016731650264445687,0.0,0.023894769053448815,0.014925373134328367,0
81,0.0008714118910108221,0.001680077814130338,0.00019926216499996374,0.0014685831477408498,0.01262825572217837,0.023894769053448815,0.01808475868831027,0
82,0.0008714118910108221,0.0017021841011583688,0.0001999511766355086,0.0014685831477408498,0.01262825572217837,0.02300485838762795,0.015448305915677092,0
83,0.0008714118910108221,0.0017242903881863995,0.00020064018827105345,0.0014685831477408498,0.01262825572217837,0.02313684186772221,0.01980607909358318,0
84,0.0008714118910108221,0.0017463966752144303,0.0002013291999065983,0.0014685831477408498,0.01262825572217837,0.022850027476770948,0.012942586338381086,0
85,0.0008714118910108221,0.001768502962242461,0.00020201821154214317,0.0014685831477408498,0.01262825572217837,0.02313684186772221,0.015513672513345685,0
86,0.0008714118910108221,0.0017906092492704917,0.00020270722317768802,0.0014685831477408498,0.01262825572217837,0.022850027476770948,0.016908159930275633,0
87,0.0008714118910108221,0.0018127155362985224,0.00020339623481323982,0.0014685831477408498,0.01262825572217837,0.022549555257679158,0.014772851073101646,0
88,0.0008714118910108221,0.0018348218233265531,0.00020408524644878467,0.0014685831477408498,0.01262825572217837,0.02283476210151249,0.015230417256781793,0
89,0.001745958357169165,0.0021885224157750446,0.0002335749444501642,0.0015000572829260367,0.028413575374901336,0.02328276164712025,0.0186730580673276,0
90,0.001745958357169165,0.0023653727119992904,0.0006194214603560261,0.0017046391616297556,0.029202841357537486,0.023437314086813998,0.017409303845734823,0
91,0.00043727323307917154,0.0020558846936068603,0.0,0.0013389097107778768,0.033938437253354374,0.023437314086813998,0.01597123869702583,0
92,0.00043727323307917154,0.002332213281457246,1.9843535103730714e-05,0.0013571647091852861,0.036306235201262825,0.023437314086813998,0.016276282819479244,0
93,0.0008714118910108221,0.0019453532584667067,0.0002075303046265159,0.0014685831477408498,0.01262825572217837,0.023437314086813998,0.015579039111014277,0
94,0.0008714118910108221,0.0019674595454947374,0.00020821931626206075,0.0014685831477408498,0.01262825572217837,0.023437314086813998,0.014968950866107424,0
95,0.0007146831336347749,0.007118224423025909,0.001026076127655394,0.002145277054222381,0.03867403314917126,0.023437314086813998,0.01261575335003813,0
96,0.0007146831336347749,0.0071403307100539395,0.0010267651392909388,0.002145277054222381,0.03867403314917126,0.023437314086813998,0.01298616407016015,0
97,0.0007146831336347749,0.00716243699708197,0.0010274541509264837,0.002145277054222381,0.03867403314917126,0.023437314086813998,0.014947162000217888,0
98,0.0007146831336347749,0.007184543284110001,0.0010281431625620285,0.002145277054222381,0.03867403314917126,0.023437314086813998,0.015731561172240983,0
99,0.01984499525895509,0.010047307454239984,0.009121480537178275,0.010571532526000783,0.043409629044988164,0.025833446494138945,0.03488397428913826,0
100,1.5672875737604729e-06,0.002254841276859137,0.0005975108903456608,0.0016731650264445687,0.0,0.026142551371517744,0.011177688201329125,0
101,0.0007146831336347749,0.007096118135997878,0.0006450526931983461,0.0019406951755186622,0.044198895027624314,0.026142551371517744,0.014990739731996945,0
102,0.0007146831336347749,0.007118224423025909,0.0006457417048338909,0.0019406951755186622,0.044198895027624314,0.026142551371517744,0.017365726113955766,0
103,0.0015124325086788549,0.002321160137943229,0.0005995779252522954,0.0016731650264445687,0.0,0.027224595654278646,0.020634055997385332,0
104,0.0015124325086788549,0.0023432664249712597,0.0006002669368878472,0.0016731650264445687,0.0,0.024299655938742133,0.016450593746595486,0
105,0.0008714118910108221,0.0022106287028030754,0.00021579844425306804,0.0014685831477408498,0.01262825572217837,0.024215936868626022,0.015034317463776016,0
106,0.0008714118910108221,0.002232734989831106,0.0002164874558886129,0.0014685831477408498,0.01262825572217837,0.025083658310260524,0.01566619457457239,0
107,0.0008714118910108221,0.002254841276859137,0.0002171764675241647,0.0014685831477408498,0.01262825572217837,0.02508448107099188,0.013748774376293717,0
108,0.0004529461088167762,0.004752851711026615,0.000805454601953498,0.0018934839727408814,0.04656669297553275,0.02508448107099188,0.012376075825253297,0
109,0.0004529461088167762,0.004774957998054646,0.0008061436135890498,0.0018934839727408814,0.04656669297553275,0.02508448107099188,0.01233249809347424,0
110,0.0004529461088167762,0.004797064285082676,0.0008068326252245947,0.0018934839727408814,0.04656669297553275,0.02508448107099188,0.011787776446235979,0
111,0.0004529461088167762,0.004819170572110707,0.0008075216368601396,0.0018934839727408814,0.04656669297553275,0.02508448107099188,0.011744198714456915,0
112,0.0004529461088167762,0.004686532849942523,0.00042305314422536044,0.0016889020940371625,0.0473559589581689,0.02508448107099188,0.012964375204270615,0
113,0.0004529461088167762,0.0048633831461667686,0.0008088996601312293,0.0018934839727408814,0.04656669297553275,0.02508448107099188,0.01614554962414206,0
114,0.0004529461088167762,0.004885489433194799,0.0008095886717667811,0.0018934839727408814,0.04656669297553275,0.02508448107099188,0.011068743871881469,0
115,0.0004529461088167762,0.004752851711026615,0.00042512017913200195,0.0016889020940371625,0.0473559589581689,0.025084784859724134,0.011918509641573163,0
116,0.00017083434553989138,0.0024537978601114167,0.00022337757224407534,0.0014685831477408498,0.01262825572217837,0.025085303831723246,0.012136398300468462,0
117,0.0001222484307533168,0.0026306481563356625,0.0006092240881499442,0.0016731650264445687,0.0,0.025085303831723246,0.013944874169299494,0
118,0.0001222484307533168,0.002652754443363693,0.000609913099785489,0.0016731650264445687,0.0,0.025085303831723246,0.011635254385009258,0
119,0.0023258547594605396,0.011771597842426387,0.0036840763141019403,0.005183790065000384,0.05288082083662194,0.025085303831723246,0.014772851073101646,0
120,0.0023258547594605396,0.011948448138650633,0.004069922830007809,0.005388371943704102,0.05445935280189424,0.025085303831723246,0.019348512909903033,0
121,0.0023258547594605396,0.011970554425678664,0.004070611841643354,0.005388371943704102,0.05445935280189424,0.025085303831723246,0.014838217670770239,0
122,0.0023258547594605396,0.011992660712706694,0.004071300853278899,0.005388371943704102,0.05445935280189424,0.025085303831723246,0.01324763046083452,0
123,0.0023258547594605396,0.012014766999734725,0.004071989864914444,0.005388371943704102,0.05445935280189424,0.025085303831723246,0.013073319533718271,0
124,0.0023258547594605396,0.012036873286762756,0.0040726788765499955,0.005388371943704102,0.05445935280189424,0.025085303831723246,0.013073319533718271,0
125,0.0023258547594605396,0.012058979573790787,0.00407336788818554,0.005388371943704102,0.05445935280189424,0.025085303831723246,0.01344373025384029,0
126,0.0023258547594605396,0.012081085860818817,0.004074056899821085,0.005388371943704102,0.05445935280189424,0.025085303831723246,0.012746486545375316,0
127,0.2182463619337194,0.31099124591033694,0.3325296242275232,0.33397330741543213,0.05998421468034728,0.0879694381601672,0.2766750190652576,-1
128,0.0003745817301287527,0.0030285613228402154,0.000865674218900235,0.0018053563942223563,0.061562746645619566,0.022521581392813,0.013705196644514646,0
129,0.00041846578219404583,0.002895923600672031,0.0006174922277764963,0.0016731650264445687,0.0,0.022521581392813,0.011831354178015036,0
130,0.0008714118910108221,0.002763285878503847,0.00023302373514172414,0.0014685831477408498,0.01262825572217837,0.023411492058633864,0.013618041180956532,0
131,0.0008714118910108221,0.0027853921655318775,0.000233712746777269,0.0014685831477408498,0.01262825572217837,0.023866795188582656,0.0176054036387406,0
132,0.0008714118910108221,0.0028074984525599082,0.00023440175841281385,0.0014685831477408498,0.01262825572217837,0.024773578776779905,0.014315284889421513,0
133,0.0008714118910108221,0.002829604739587939,0.00023509077004836565,0.0014685831477408498,0.01262825572217837,0.0252375145670244,0.023161564440570874,0
134,0.4763080973912498,0.6761871076134053,0.7256576150978434,0.7276329058306465,0.06708760852407261,0.14076791828400953,0.6273232378254712,-1
135,0.573840403106364,0.8142408701034575,0.8743911118050224,0.8765002146536021,0.07261247040252564,0.16151595664631682,0.7729818062969822,-1
136,0.47805875761114025,0.6787072243346007,0.7283268461739494,0.7303031714597579,0.07813733228097869,0.1418214317575691,0.568122889203617,-1
137,0.6547531913893221,0.9287956494827129,0.9977806935219057,1.0,0.08366219415943171,0.18996223806563578,0.8135308857173984,-1
138,0.4649342914684701,0.660182155805111,0.7083193263009591,0.710276179241423,0.08918705603788477,0.14236122608523605,0.5309292951301885,-1
139,0.44175254096497896,0.6273985321425414,0.6729709623625327,0.6748951596556982,0.09471191791633779,0.13538910101659127,0.46811199477067217,-1
140,0.38454497723514797,0.5463347776107524,0.5855994638938267,0.5874439603023027,0.10023677979479084,0.11880390285266952,0.4404837128227475,-1
141,0.3240978300903541,0.4609381908214697,0.49355922258265944,0.4953197960979627,0.10576164167324387,0.10292955730185623,0.3474016777426735,-1
142,0.0008714118910108221,0.0030285613228402154,0.0002412918747682763,0.0014685831477408498,0.01262825572217837,0.017260469541099454,0.01048044449286415,0
143,0.0008714118910108221,0.003050667609868246,0.00024198088640382115,0.0014685831477408498,0.01262825572217837,0.01797336006986826,0.010001089443294475,0
144,0.0008714118910108221,0.003072773896896277,0.00024266989803937294,0.0014685831477408498,0.01262825572217837,0.01797336006986826,0.010262555833968845,0
145,0.0008714118910108221,0.0030948801839243076,0.0002433589096749178,0.0014685831477408498,0.01262825572217837,0.01797336006986826,0.010981588408323355,0
146,0.0008714118910108221,0.0031169864709523383,0.00024404792131046266,0.0014685831477408498,0.01262825572217837,0.017984055959375914,0.013007952936049685,0
147,0.0008714118910108221,0.003139092757980369,0.0002447369329460075,0.0014685831477408498,0.01262825572217837,0.020341379375741073,0.010785488615317577,0
148,0.00014419045678596337,0.0033159430542046148,0.0006305834488518763,0.0016731650264445687,0.0,0.021853816124458688,0.015557250245124742,0
149,0.0008714118910108221,0.0031833053320364305,0.00024611495621710416,0.0014685831477408498,0.01262825572217837,0.02273041072521605,0.010436866761085087,0
150,0.0008714118910108221,0.003205411619064461,0.000246803967852649,0.0014685831477408498,0.01262825572217837,0.023196245192526225,0.011439154592003488,0
151,0.00014575774435972386,0.003382261915288707,0.0006326504837585178,0.0016731650264445687,0.0,0.023196245192526225,0.011504521189672073,0
152,0.00014575774435972386,0.0034043682023167376,0.0006333394953940627,0.0016731650264445687,0.0,0.023196245192526225,0.008388713367469228,0
153,0.00014575774435972386,0.0034264744893447684,0.0006340285070296076,0.0016731650264445687,0.0,0.023196245192526225,0.00902059047826561,0
154,0.0008667100282895407,0.003448580776372799,0.0006347175186651524,0.0016731650264445687,0.0,0.023196245192526225,0.013007952936049685,0
155,7.993166626178404e-05,0.00347068706340083,0.0006354065303006973,0.0016731650264445687,0.0,0.023196245192526225,0.006536659766859139,0
156,0.0008714118910108221,0.0033380493412326455,0.0002509380376659251,0.0014685831477408498,0.01262825572217837,0.023196245192526225,0.013182263863165927,0
157,0.00034010140350602226,0.004509682553718277,0.000723186612669284,0.0017675874320001311,0.10812943962115232,0.023196245192526225,0.011853143043904564,0
158,0.00032913039048969897,0.004531788840746308,0.0007238756243048289,0.0017675874320001311,0.10812943962115232,0.023196245192526225,0.010088244906852603,0
159,1.5672875737604729e-06,0.00469758599345654,0.0017017209374719858,0.0029516443976668853,0.10891870560378847,0.023197067953257582,0.008170824708573922,0
160,1.5672875737604729e-06,0.004222300822353878,0.0013764385443306298,0.0024146956514075864,0.0055248618784530384,0.023197067953257582,0.0083015579039111,0
161,4.5451339639053666e-05,0.003603324785569014,0.0006395406001139803,0.0016731650264445687,0.0,0.023197067953257582,0.009608889857282928,0
162,0.0001316521561958796,0.004918648863736847,0.00205359917974543,0.003156226276370605,0.0260457774269929,0.023197067953257582,0.00947815666194575,0
163,0.0004043601940302016,0.0036475373596250756,0.00064091862338507,0.0016731650264445687,0.0,0.023197067953257582,0.009783200784399176,0
164,0.0008714118910108221,0.0035148996374568912,0.0002564501307502978,0.0014685831477408498,0.01262825572217837,0.02319789071398894,0.01013182263863166,0
165,0.0008714118910108221,0.003537005924484922,0.0002571391423858427,0.0014685831477408498,0.01262825572217837,0.023199207131159107,0.013509096851508882,0
166,0.0008714118910108221,0.0035591122115129527,0.00025782815402138753,0.0014685831477408498,0.01262825572217837,0.02320118175691437,0.011526310055561616,0
167,0.0008714118910108221,0.0035812184985409834,0.0002585171656569324,0.0014685831477408498,0.01262825572217837,0.020048147451085237,0.012506809020590481,0
168,0.0008714118910108221,0.003603324785569014,0.00025920617729247725,0.0014685831477408498,0.01262825572217837,0.018995899765583964,0.011330210262555838,0
169,7.836437868802358e-06,0.0037801750817932633,0.0006450526931983461,0.0016731650264445687,0.0,0.019150730676440967,0.00891164614881796,0
170,0.0008714118910108221,0.0036475373596250756,0.0002605842005635739,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.011504521189672073,0
171,0.0008714118910108221,0.0036696436466531063,0.00026127321219911875,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.012027453971020806,0
172,0.0008714118910108221,0.003691749933681137,0.0002619622238346636,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.011744198714456915,0
173,0.0008714118910108221,0.0037138562207091677,0.00026265123547020847,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.012223553764026583,0
174,7.836437868802358e-06,0.0037359625077371984,0.0002633402471057533,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.011482732323782545,0
175,0.0008714118910108221,0.003758068794765229,0.0002640292587413051,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.014860006536659774,0
176,7.836437868802358e-06,0.0037801750817932633,0.00026471827037685,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.012092820568689405,0
177,0.0008714118910108221,0.003802281368821294,0.00026540728201239483,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.011199477067218654,0
178,0.0008714118910108221,0.0038243876558493248,0.0002660962936479397,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.011199477067218654,0
179,0.0008714118910108221,0.0038464939428773555,0.00026678530528348454,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.007931147183789088,0
180,0.0008714118910108221,0.003868600229905386,0.00026747431691903634,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.013312997058503105,0
181,7.836437868802358e-06,0.003890706516933417,0.0002681633285545812,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.012550386752369538,0
182,0.0008714118910108221,0.003912812803961448,0.00026885234019012605,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.013509096851508882,0
183,0.0008714118910108221,0.003934919090989478,0.0002695413518256709,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.012506809020590481,0
184,7.836437868802358e-06,0.003957025378017509,0.00027023036346121576,0.0014685831477408498,0.01262825572217837,0.019150730676440967,0.010524022224643208,0
185,1.5672875737604729e-06,0.004774957998054646,0.001393663835219286,0.0024146956514075864,0.0055248618784530384,0.019150730676440967,0.011874931909794093,0
186,1.5672875737604729e-06,0.004797064285082676,0.0014033099981169347,0.0024146956514075864,0.0055248618784530384,0.019150730676440967,0.011264843664887246,0
187,0.013694958819519,0.004178088248297816,0.0006574549026381812,0.0016731650264445687,0.0,0.022182603971493676,0.05111667937683844,0
188,0.0054541607566864405,0.004200194535325847,0.0006581439142737261,0.0016731650264445687,0.0,0.023603739596599584,0.02486109597995425,0
189,0.0008714118910108221,0.004067556813157663,0.000273675421638947,0.0014685831477408498,0.01262825572217837,0.024330832241068332,0.007255692341213649,0
190,0.0008714118910108221,0.004089663100185693,0.0002743644332744988,0.0014685831477408498,0.01262825572217837,0.024330832241068332,0.014947162000217888,0
191,7.836437868802358e-06,0.004111769387213724,0.00027505344491004363,0.0014685831477408498,0.01262825572217837,0.024330832241068332,0.012790064277154373,0
192,0.0008714118910108221,0.004133875674241755,0.0002757424565455885,0.0014685831477408498,0.01262825572217837,0.024330832241068332,0.01396666303518903,0
193,0.0008714118910108221,0.0041559819612697856,0.00027643146818113334,0.0014685831477408498,0.01262825572217837,0.024330832241068332,0.013356574790282162,0
194,6.269150295041888e-06,0.004178088248297816,0.0002771204798166782,0.0014685831477408498,0.01262825572217837,0.024330832241068332,0.01141736572611396,0
195,0.0008714118910108221,0.004200194535325847,0.00027780949145222306,0.0014685831477408498,0.01262825572217837,0.024330832241068332,0.011373787994334902,0
196,6.269150295041888e-06,0.004222300822353878,0.00027849850308777485,0.0014685831477408498,0.01262825572217837,0.024330832241068332,0.01013182263863166,0
197,0.0008714118910108221,0.004244407109381908,0.0002791875147233197,0.0014685831477408498,0.01262825572217837,0.024330832241068332,0.01359625231506701,0
198,0.0008714118910108221,0.004266513396409939,0.00027987652635886456,0.0014685831477408498,0.01262825572217837,0.024330832241068332,0.012114609434578934,0
199,0.0008714118910108221,0.00428861968343797,0.0002805655379944094,0.0014685831477408498,0.01262825572217837,0.024330832241068332,0.011504521189672073,0
